grid_id,lon_center,lat_center,precipitation
558,119.31912384200017,30.44219551618924,2104.955097955747
559,119.41912384200016,30.44219551618924,2096.388108826979
560,119.51912384200016,30.44219551618924,2067.7400033582308
561,119.61912384200016,30.44219551618924,2039.0918978894783
562,119.71912384200016,30.44219551618924,2010.44379242073
563,119.81912384200017,30.44219551618924,1981.7956869519774
564,119.91912384200016,30.44219551618924,1953.147581483229
565,120.01912384200016,30.44219551618924,1937.1777914962156
566,120.11912384200016,30.44219551618924,1928.0003323060853
567,120.21912384200016,30.44219551618924,1916.224511993586
568,120.31912384200017,30.44219551618924,1904.4486916810847
569,120.41912384200016,30.44219551618924,1892.6728713685854
570,120.51912384200016,30.44219551618924,1880.8970510560862
571,120.61912384200016,30.44219551618924,1869.121230743585
572,120.71912384200016,30.44219551618924,1864.4428882736256
573,120.81912384200017,30.44219551618924,1852.3408570236247
574,120.91912384200016,30.44219551618924,1840.2388257736254
589,115.91912384200016,30.542195516189235,1883.5632510972455
590,116.01912384200016,30.542195516189235,1903.2061026597444
591,116.11912384200016,30.542195516189235,1922.8489542222462
592,116.21912384200016,30.542195516189235,1942.491805784745
593,116.31912384200017,30.542195516189235,1937.3012285704167
594,116.41912384200016,30.542195516189235,1921.018084039168
595,116.51912384200016,30.542195516189235,1904.7349395079186
596,116.61912384200016,30.542195516189235,1888.4517949766673
597,116.71912384200016,30.542195516189235,1872.168650445418
598,116.81912384200017,30.542195516189235,1855.885505914167
599,116.91912384200016,30.542195516189235,1837.2125472333175
600,117.01912384200016,30.542195516189235,1841.969183181014
601,117.11912384200016,30.542195516189235,1847.6006284935145
602,117.21912384200016,30.542195516189235,1853.2320738060141
603,117.31912384200017,30.542195516189235,1858.8635191185144
604,117.41912384200016,30.542195516189235,1864.4949644310143
605,117.51912384200016,30.542195516189235,1871.2331236616396
606,117.61912384200016,30.542195516189235,1878.3767446578993
607,117.71912384200016,30.542195516189235,1883.3551626266487
608,117.81912384200017,30.542195516189235,1888.3335805953993
609,117.91912384200016,30.542195516189235,1893.3119985641492
610,118.01912384200016,30.542195516189235,1898.2904165328987
611,118.11912384200016,30.542195516189235,1903.2688345016493
612,118.21912384200016,30.542195516189235,1906.9339784552326
613,118.31912384200017,30.542195516189235,1931.3076698614846
614,118.41912384200016,30.542195516189235,1955.6813612677333
615,118.51912384200016,30.542195516189235,1980.055052673982
616,118.61912384200016,30.542195516189235,2004.4287440802339
617,118.71912384200016,30.542195516189235,2028.8024354864826
618,118.81912384200017,30.542195516189235,2030.5855276966354
619,118.91912384200016,30.542195516189235,2037.876035509135
620,119.01912384200016,30.542195516189235,2045.1665433216344
621,119.11912384200016,30.542195516189235,2052.457051134135
622,119.21912384200016,30.542195516189235,2059.747558946635
623,119.31912384200017,30.542195516189235,2067.0380667591353
624,119.41912384200016,30.542195516189235,2058.4710776303673
625,119.51912384200016,30.542195516189235,2029.822972161619
626,119.61912384200016,30.542195516189235,2001.1748666928665
627,119.71912384200016,30.542195516189235,1972.5267612241182
628,119.81912384200017,30.542195516189235,1943.8786557553658
629,119.91912384200016,30.542195516189235,1915.2305502866175
630,120.01912384200016,30.542195516189235,1909.7125922250113
631,120.11912384200016,30.542195516189235,1899.1321861420074
632,120.21912384200016,30.542195516189235,1887.3563658295081
633,120.31912384200017,30.542195516189235,1875.580545517007
634,120.41912384200016,30.542195516189235,1863.8047252045076
635,120.51912384200016,30.542195516189235,1852.0289048920085
636,120.61912384200016,30.542195516189235,1840.2530845795075
637,120.71912384200016,30.542195516189235,1832.6701327428214
638,120.81912384200017,30.542195516189235,1820.5681014928202
639,120.91912384200016,30.542195516189235,1808.466070242821
640,121.01912384200016,30.542195516189235,1796.3640389928219
653,115.81912384200017,30.64219551618924,1874.1210098863098
654,115.91912384200016,30.64219551618924,1893.7638614488087
655,116.01912384200016,30.64219551618924,1913.4067130113071
656,116.11912384200016,30.64219551618924,1933.049564573809
657,116.21912384200016,30.64219551618924,1952.6924161363079
658,116.31912384200017,30.64219551618924,1947.5018389219797
659,116.41912384200016,30.64219551618924,1931.218694390731
660,116.51912384200016,30.64219551618924,1914.9355498594816
661,116.61912384200016,30.64219551618924,1898.65240532823
662,116.71912384200016,30.64219551618924,1879.225825557267
663,116.81912384200017,30.64219551618924,1848.5682474322643
664,116.91912384200016,30.64219551618924,1829.4451155926922
665,117.01912384200016,30.64219551618924,1824.9286116864423
666,117.11912384200016,30.64219551618924,1827.1482603294507
667,117.21912384200016,30.64219551618924,1832.7797056419504
668,117.31912384200017,30.64219551618924,1838.411150954451
669,117.41912384200016,30.64219551618924,1844.0425962669506
670,117.51912384200016,30.64219551618924,1850.7807554975761
671,117.61912384200016,30.64219551618924,1862.1992906538271
672,117.71912384200016,30.64219551618924,1870.9529409469608
673,117.81912384200017,30.64219551618924,1875.9313589157111
674,117.91912384200016,30.64219551618924,1880.909776884461
675,118.01912384200016,30.64219551618924,1885.8881948532105
676,118.11912384200016,30.64219551618924,1890.8666128219613
677,118.21912384200016,30.64219551618924,1879.1794486193126
678,118.31912384200017,30.64219551618924,1872.5288368536692
679,118.41912384200016,30.64219551618924,1896.9025282599177
680,118.51912384200016,30.64219551618924,1921.2762196661665
681,118.61912384200016,30.64219551618924,1945.6499110724185
682,118.71912384200016,30.64219551618924,1970.023602478667
683,118.81912384200017,30.64219551618924,1968.4583966646014
684,118.91912384200016,30.64219551618924,1955.3068341646024
685,119.01912384200016,30.64219551618924,1960.8351224231928
686,119.11912384200016,30.64219551618924,1968.1256302356935
687,119.21912384200016,30.64219551618924,1975.4161380481928
688,119.31912384200017,30.64219551618924,1982.7066458606937
689,119.41912384200016,30.64219551618924,1974.1396567319255
690,119.51912384200016,30.64219551618924,1945.4915512631771
691,119.61912384200016,30.64219551618924,1916.843445794425
692,119.71912384200016,30.64219551618924,1888.1953403256764
693,119.81912384200017,30.64219551618924,1859.547234856924
694,119.91912384200016,30.64219551618924,1866.2043287740344
695,120.01912384200016,30.64219551618924,1870.9394476937593
696,120.11912384200016,30.64219551618924,1862.719232850009
697,120.21912384200016,30.64219551618924,1853.027728134194
698,120.31912384200017,30.64219551618924,1841.2519078216928
699,120.41912384200016,30.64219551618924,1829.4760875091936
700,120.51912384200016,30.64219551618924,1817.7002671966943
701,120.61912384200016,30.64219551618924,1805.9244468841932
702,120.71912384200016,30.64219551618924,1801.871800328376
703,120.81912384200017,30.64219551618924,1796.903892508444
704,120.91912384200016,30.64219551618924,1784.8018612584447
705,121.01912384200016,30.64219551618924,1772.6998300084456
706,121.11912384200016,30.64219551618924,1760.5977987584445
707,121.21912384200016,30.64219551618924,1748.4957675084452
718,115.81912384200017,30.74219551618924,1878.862907063949
719,115.91912384200016,30.74219551618924,1903.5312469076976
720,116.01912384200016,30.74219551618924,1923.60732336287
721,116.11912384200016,30.74219551618924,1943.2501749253718
722,116.21912384200016,30.74219551618924,1962.8930264878707
723,116.31912384200017,30.74219551618924,1957.7024492735422
724,116.41912384200016,30.74219551618924,1941.4193047422934
725,116.51912384200016,30.74219551618924,1925.1361602110442
726,116.61912384200016,30.74219551618924,1902.11597204164
727,116.71912384200016,30.74219551618924,1871.4583939166419
728,116.81912384200017,30.74219551618924,1840.8008157916393
729,116.91912384200016,30.74219551618924,1821.6776839520671
730,117.01912384200016,30.74219551618924,1817.1611800458172
731,117.11912384200016,30.74219551618924,1812.6446761395669
732,117.21912384200016,30.74219551618924,1812.3273374778878
733,117.31912384200017,30.74219551618924,1817.9587827903879
734,117.41912384200016,30.74219551618924,1823.590228102888
735,117.51912384200016,30.74219551618924,1830.3283873335133
736,117.61912384200016,30.74219551618924,1841.7469224897643
737,117.71912384200016,30.74219551618924,1853.1654576460135
738,117.81912384200017,30.74219551618924,1863.5291372360234
739,117.91912384200016,30.74219551618924,1868.5075552047733
740,118.01912384200016,30.74219551618924,1873.485973173523
741,118.11912384200016,30.74219551618924,1878.4643911422734
742,118.21912384200016,30.74219551618924,1866.7772269396248
743,118.31912384200017,30.74219551618924,1854.0496292833736
744,118.41912384200016,30.74219551618924,1841.3220316271245
745,118.51912384200016,30.74219551618924,1862.4973866583532
746,118.61912384200016,30.74219551618924,1886.8710780646052
747,118.71912384200016,30.74219551618924,1911.2447694708537
748,118.81912384200017,30.74219551618924,1909.679563656788
749,118.91912384200016,30.74219551618924,1896.528001156789
750,119.01912384200016,30.74219551618924,1883.3764386567898
751,119.11912384200016,30.74219551618924,1883.7942093372549
752,119.21912384200016,30.74219551618924,1891.0847171497544
753,119.31912384200017,30.74219551618924,1898.3752249622548
754,119.41912384200016,30.74219551618924,1889.8082358334868
755,119.51912384200016,30.74219551618924,1861.1601303647385
756,119.61912384200016,30.74219551618924,1832.5120248959863
757,119.71912384200016,30.74219551618924,1811.8341529927836
758,119.81912384200017,30.74219551618924,1819.6326686177845
759,119.91912384200016,30.74219551618924,1827.431184242784
760,120.01912384200016,30.74219551618924,1832.1663031625087
761,120.11912384200016,30.74219551618924,1823.9460883187583
762,120.21912384200016,30.74219551618924,1815.7258734750087
763,120.31912384200017,30.74219551618924,1806.92327012638
764,120.41912384200016,30.74219551618924,1795.1474498138805
765,120.51912384200016,30.74219551618924,1783.3716295013812
766,120.61912384200016,30.74219551618924,1771.5958091888804
767,120.71912384200016,30.74219551618924,1767.543162633063
768,120.81912384200017,30.74219551618924,1763.9726743518129
769,120.91912384200016,30.74219551618924,1760.4021860705627
770,121.01912384200016,30.74219551618924,1749.0356210240705
771,121.11912384200016,30.74219551618924,1736.9335897740693
772,121.21912384200016,30.74219551618924,1724.83155852407
773,121.31912384200017,30.74219551618924,1715.2060914249807
774,121.41912384200016,30.74219551618924,1706.6868531437312
783,115.81912384200017,30.84219551618924,1882.7816570639488
784,115.91912384200016,30.84219551618924,1907.4499969076974
785,116.01912384200016,30.84219551618924,1932.118336751446
786,116.11912384200016,30.84219551618924,1953.4507852769339
787,116.21912384200016,30.84219551618924,1973.093636839433
788,116.31912384200017,30.84219551618924,1967.9030596251046
789,116.41912384200016,30.84219551618924,1951.6199150938558
790,116.51912384200016,30.84219551618924,1925.0061185260179
791,116.61912384200016,30.84219551618924,1894.348540401015
792,116.71912384200016,30.84219551618924,1863.6909622760172
793,116.81912384200017,30.84219551618924,1833.0333841510142
794,116.91912384200016,30.84219551618924,1813.9102523114423
795,117.01912384200016,30.84219551618924,1809.3937484051926
796,117.11912384200016,30.84219551618924,1804.877244498942
797,117.21912384200016,30.84219551618924,1800.3607405926925
798,117.31912384200017,30.84219551618924,1797.5064146263262
799,117.41912384200016,30.84219551618924,1803.1378599388258
800,117.51912384200016,30.84219551618924,1809.8760191694512
801,117.61912384200016,30.84219551618924,1821.2945543257022
802,117.71912384200016,30.84219551618924,1832.7130894819516
803,117.81912384200017,30.84219551618924,1844.1316246382025
804,117.91912384200016,30.84219551618924,1855.550159794452
805,118.01912384200016,30.84219551618924,1861.0837514938357
806,118.11912384200016,30.84219551618924,1866.062169462586
807,118.21912384200016,30.84219551618924,1854.3750052599376
808,118.31912384200017,30.84219551618924,1841.6474076036866
809,118.41912384200016,30.84219551618924,1828.9198099474372
810,118.51912384200016,30.84219551618924,1816.192212291188
811,118.61912384200016,30.84219551618924,1828.0922450567937
812,118.71912384200016,30.84219551618924,1852.4659364630425
813,118.81912384200017,30.84219551618924,1850.9007306489768
814,118.91912384200016,30.84219551618924,1837.7491681489778
815,119.01912384200016,30.84219551618924,1824.5976056489785
816,119.11912384200016,30.84219551618924,1811.4460431489772
817,119.21912384200016,30.84219551618924,1806.7532962513185
818,119.31912384200017,30.84219551618924,1814.0438040638192
819,119.41912384200016,30.84219551618924,1805.4768149350512
820,119.51912384200016,30.84219551618924,1776.8287094663026
821,119.61912384200016,30.84219551618924,1765.262492836535
822,119.71912384200016,30.84219551618924,1773.0610084615346
823,119.81912384200017,30.84219551618924,1780.8595240865352
824,119.91912384200016,30.84219551618924,1788.658039711535
825,120.01912384200016,30.84219551618924,1793.3931586312597
826,120.11912384200016,30.84219551618924,1785.172943787509
827,120.21912384200016,30.84219551618924,1776.9527289437594
828,120.31912384200017,30.84219551618924,1768.7325141000088
829,120.41912384200016,30.84219551618924,1760.5122992562592
830,120.51912384200016,30.84219551618924,1749.0429918060695
831,120.61912384200016,30.84219551618924,1737.2671714935684
832,120.71912384200016,30.84219551618924,1733.2145249377513
833,120.81912384200017,30.84219551618924,1729.6440366565012
834,120.91912384200016,30.84219551618924,1726.073548375251
835,121.01912384200016,30.84219551618924,1722.5030600940013
836,121.11912384200016,30.84219551618924,1713.2693807896947
837,121.21912384200016,30.84219551618924,1701.1673495396954
838,121.31912384200017,30.84219551618924,1691.541882440606
839,121.41912384200016,30.84219551618924,1683.0226441593568
840,121.51912384200016,30.84219551618924,1674.503405878107
841,121.61912384200016,30.84219551618924,1665.9841675968564
842,121.71912384200016,30.84219551618924,1648.8452511139728
843,121.81912384200017,30.84219551618924,1619.4951925202204
844,121.91912384200016,30.84219551618924,1601.0258406793887
848,115.81912384200017,30.94219551618924,1886.700407063949
849,115.91912384200016,30.94219551618924,1911.3687469076974
850,116.01912384200016,30.94219551618924,1936.037086751446
851,116.11912384200016,30.94219551618924,1960.705426595198
852,116.21912384200016,30.94219551618924,1983.2942471909955
853,116.31912384200017,30.94219551618924,1978.1036699766673
854,116.41912384200016,30.94219551618924,1947.8962650103908
855,116.51912384200016,30.94219551618924,1917.2386868853928
856,116.61912384200016,30.94219551618924,1886.58110876039
857,116.71912384200016,30.94219551618924,1855.9235306353921
858,116.81912384200017,30.94219551618924,1825.265952510389
859,116.91912384200016,30.94219551618924,1806.142820670817
860,117.01912384200016,30.94219551618924,1801.6263167645675
861,117.11912384200016,30.94219551618924,1797.1098128583171
862,117.21912384200016,30.94219551618924,1792.5933089520672
863,117.31912384200017,30.94219551618924,1788.0768050458166
864,117.41912384200016,30.94219551618924,1783.560301139567
865,117.51912384200016,30.94219551618924,1789.4236510053884
866,117.61912384200016,30.94219551618924,1800.8421861616393
867,117.71912384200016,30.94219551618924,1812.2607213178887
868,117.81912384200017,30.94219551618924,1823.6792564741397
869,117.91912384200016,30.94219551618924,1835.097791630389
870,118.01912384200016,30.94219551618924,1846.5163267866383
871,118.11912384200016,30.94219551618924,1853.6599477828986
872,118.21912384200016,30.94219551618924,1841.9727835802498
873,118.31912384200017,30.94219551618924,1829.2451859239986
874,118.41912384200016,30.94219551618924,1816.5175882677495
875,118.51912384200016,30.94219551618924,1803.7899906115003
876,118.61912384200016,30.94219551618924,1791.062392955249
877,118.71912384200016,30.94219551618924,1793.6871034552291
878,118.81912384200017,30.94219551618924,1792.1218976411637
879,118.91912384200016,30.94219551618924,1778.9703351411645
880,119.01912384200016,30.94219551618924,1765.8187726411652
881,119.11912384200016,30.94219551618924,1752.667210141164
882,119.21912384200016,30.94219551618924,1739.5156476411648
883,119.31912384200017,30.94219551618924,1729.7123831653805
