grid_id,lon_center,lat_center,T_SAND,T_CLAY,T_SILT,T_OC,T_OM,T_GRAVEL,T_ECE,T_REF_BULK_DENSITY,wilting_point,field_capacity,saturation,available_water,sat_hydraulic_cond,matric_bulk_density,b_parameter,lambda_param,air_entry_tension,bulk_density_normal,compaction_factor
940.0,118.5191,31.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
941.0,118.6191,31.0422,50.0,23.0,27.0,1.8,3.1032,25.0,0.1,1.41,0.15775864048000002,0.2806373380363316,0.4605408090443317,0.1228786975563316,9.705321868484134,1.429566856032521,6.626272624199056,0.15091440644141532,2.4100570142465956,1.429566856032521,1.0
942.0,118.7191,31.0422,40.0,27.0,33.0,0.83,1.43092,5.0,0.1,1.36,0.169991067112,0.3006650492809041,0.4368097355321041,0.1306739821689041,6.080610160856897,1.492454200839924,6.693040564151982,0.14940892564674027,5.007582504481474,1.492454200839924,1.0
943.0,118.8191,31.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
944.0,118.9191,31.0422,40.0,27.0,33.0,0.83,1.43092,5.0,0.1,1.36,0.169991067112,0.3006650492809041,0.4368097355321041,0.1306739821689041,6.080610160856897,1.492454200839924,6.693040564151982,0.14940892564674027,5.007582504481474,1.492454200839924,1.0
945.0,119.0191,31.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
946.0,119.1191,31.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
947.0,119.2191,31.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
948.0,119.3191,31.0422,50.0,23.0,27.0,1.8,3.1032,25.0,0.1,1.41,0.15775864048000002,0.2806373380363316,0.4605408090443317,0.1228786975563316,9.705321868484134,1.429566856032521,6.626272624199056,0.15091440644141532,2.4100570142465956,1.429566856032521,1.0
949.0,119.4191,31.0422,40.0,27.0,33.0,0.83,1.43092,5.0,0.1,1.36,0.169991067112,0.3006650492809041,0.4368097355321041,0.1306739821689041,6.080610160856897,1.492454200839924,6.693040564151982,0.14940892564674027,5.007582504481474,1.492454200839924,1.0
950.0,119.5191,31.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
951.0,119.6191,31.0422,75.0,15.0,10.0,0.53,0.9137200000000001,4.0,0.1,1.52,0.09494279823999997,0.16301694628562297,0.4024914106296229,0.06807414804562299,30.543903188920492,1.5833977618314992,7.060408883385298,0.14163485663744219,1.0,1.5833977618314992,1.0
952.0,119.7191,31.0422,75.0,15.0,10.0,0.53,0.9137200000000001,4.0,0.1,1.52,0.09494279823999997,0.16301694628562297,0.4024914106296229,0.06807414804562299,30.543903188920492,1.5833977618314992,7.060408883385298,0.14163485663744219,1.0,1.5833977618314992,1.0
953.0,119.8191,31.0422,75.0,15.0,10.0,0.53,0.9137200000000001,4.0,0.1,1.52,0.09494279823999997,0.16301694628562297,0.4024914106296229,0.06807414804562299,30.543903188920492,1.5833977618314992,7.060408883385298,0.14163485663744219,1.0,1.5833977618314992,1.0
954.0,119.9191,31.0422,32.0,24.0,44.0,1.2,2.0688,5.0,0.1,1.36,0.15634731136,0.307370975418969,0.458484006586969,0.15102366405896903,8.626132060462519,1.4350173825445323,5.646229360370288,0.17710934788069227,6.070118011332451,1.4350173825445323,1.0
955.0,120.0191,31.0422,,,,,,,,,,,,,,,,,,,1.0
956.0,120.1191,31.0422,,,,,,,,,,,,,,,,,,,1.0
957.0,120.2191,31.0422,,,,,,,,,,,,,,,,,,,1.0
958.0,120.3191,31.0422,,,,,,,,,,,,,,,,,,,1.0
959.0,120.4191,31.0422,,,,,,,,,,,,,,,,,,,1.0
960.0,120.5191,31.0422,,,,,,,,,,,,,,,,,,,1.0
961.0,120.6191,31.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
962.0,120.7191,31.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
963.0,120.8191,31.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
964.0,120.9191,31.0422,,,,,,,,,,,,,,,,,,,1.0
965.0,121.0191,31.0422,24.0,44.0,32.0,1.31,2.2584400000000002,2.0,0.1,1.26,0.265049351968,0.3978810006070053,0.4923745916790052,0.13283164863900532,2.03106345040387,1.3452073320506361,9.395287808996155,0.10643633492978068,5.994945159513337,1.3452073320506361,1.0
966.0,121.1191,31.0422,14.0,39.0,47.0,0.8,1.3792,4.0,0.2,1.26,0.23482522144000004,0.38660147579466836,0.4900243276346683,0.15177625435466832,2.7026653043799573,1.351435531768129,7.655582664354592,0.1306236303418331,8.791810410109907,1.351435531768129,1.0
967.0,121.2191,31.0422,24.0,44.0,32.0,1.31,2.2584400000000002,2.0,0.1,1.26,0.265049351968,0.3978810006070053,0.4923745916790052,0.13283164863900532,2.03106345040387,1.3452073320506361,9.395287808996155,0.10643633492978068,5.994945159513337,1.3452073320506361,1.0
968.0,121.3191,31.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
969.0,121.4191,31.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
970.0,121.5191,31.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
971.0,121.6191,31.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
972.0,121.7191,31.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
973.0,121.8191,31.0422,79.0,6.0,15.0,0.41,0.7068399999999999,10.0,0.4,1.66,0.03810001199199999,0.10156454257801457,0.41301456885641463,0.06346453058601459,67.44033163953473,1.555511392530501,3.8926987450967445,0.25689118667597977,1.0,1.555511392530501,1.0
974.0,121.9191,31.0422,,,,,,,,,,,,,,,,,,,1.0
984.0,116.4191,31.1422,42.0,21.0,37.0,1.39,2.3963599999999996,19.0,0.1,1.41,0.141943900648,0.27884867297507016,0.45453097847427015,0.13690477232707016,10.53008618039661,1.4454929070431841,5.652401984906904,0.176915938156948,3.9098272680439505,1.4454929070431841,1.0
985.0,116.5191,31.1422,41.0,22.0,37.0,0.74,1.27576,4.0,0.1,1.4,0.14080246561600002,0.2735558826256133,0.42803960219041337,0.1327534170096133,9.268712637826177,1.5156950541954046,5.746780835162894,0.1740104640638614,4.99013470914322,1.5156950541954046,1.0
986.0,116.6191,31.1422,42.0,20.0,38.0,1.45,2.4998,10.0,0.1,1.41,0.137070226,0.27560087269268374,0.45732805880468375,0.13853064669268375,13.564279971648725,1.438080644167588,5.464466279138466,0.1830004887792374,3.803601332655623,1.438080644167588,1.0
987.0,116.7191,31.1422,42.0,20.0,38.0,1.45,2.4998,10.0,0.1,1.41,0.137070226,0.27560087269268374,0.45732805880468375,0.13853064669268375,13.564279971648725,1.438080644167588,5.464466279138466,0.1830004887792374,3.803601332655623,1.438080644167588,1.0
988.0,116.8191,31.1422,42.0,20.0,38.0,1.45,2.4998,10.0,0.1,1.41,0.137070226,0.27560087269268374,0.45732805880468375,0.13853064669268375,13.564279971648725,1.438080644167588,5.464466279138466,0.1830004887792374,3.803601332655623,1.438080644167588,1.0
989.0,116.9191,31.1422,42.0,21.0,37.0,1.39,2.3963599999999996,19.0,0.1,1.41,0.141943900648,0.27884867297507016,0.45453097847427015,0.13690477232707016,10.53008618039661,1.4454929070431841,5.652401984906904,0.176915938156948,3.9098272680439505,1.4454929070431841,1.0
990.0,117.0191,31.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
991.0,117.1191,31.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
992.0,117.2191,31.1422,90.0,4.0,6.0,2.41,4.15484,10.0,0.1,1.74,0.06298436564799999,0.11885995112098473,0.5044081892137848,0.05587558547298474,111.10118058664753,1.3133182985834702,6.010009301755564,0.16638909355895562,1.0,1.3133182985834702,1.0
993.0,117.3191,31.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
994.0,117.4191,31.1422,41.0,22.0,37.0,0.74,1.27576,4.0,0.1,1.4,0.14080246561600002,0.2735558826256133,0.42803960219041337,0.1327534170096133,9.268712637826177,1.5156950541954046,5.746780835162894,0.1740104640638614,4.99013470914322,1.5156950541954046,1.0
995.0,117.5191,31.1422,37.0,23.0,40.0,1.07,1.84468,4.0,0.1,1.38,0.149725417072,0.29159423410924507,0.44663152657164495,0.14186881703724508,9.373917434606703,1.4664264545851409,5.725983996580326,0.17464247203576194,5.300244810439021,1.4664264545851409,1.0
996.0,117.6191,31.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
997.0,117.7191,31.1422,37.0,23.0,40.0,1.07,1.84468,4.0,0.1,1.38,0.149725417072,0.29159423410924507,0.44663152657164495,0.14186881703724508,9.373917434606703,1.4664264545851409,5.725983996580326,0.17464247203576194,5.300244810439021,1.4664264545851409,1.0
998.0,117.8191,31.1422,79.0,6.0,15.0,0.41,0.7068399999999999,10.0,0.4,1.66,0.03810001199199999,0.10156454257801457,0.41301456885641463,0.06346453058601459,67.44033163953473,1.555511392530501,3.8926987450967445,0.25689118667597977,1.0,1.555511392530501,1.0
999.0,117.9191,31.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1000.0,118.0191,31.1422,31.0,47.0,22.0,1.2,2.0688,19.0,0.1,1.26,0.28248380608,0.40662228809721196,0.480713168161212,0.12413848201721195,0.7443737683528199,1.3761101043727881,10.477890123270164,0.095439061512882,5.269565937838506,1.3761101043727881,1.0
1001.0,118.1191,31.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1002.0,118.2191,31.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1003.0,118.3191,31.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1004.0,118.4191,31.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1005.0,118.5191,31.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1006.0,118.6191,31.1422,40.0,27.0,33.0,0.83,1.43092,5.0,0.1,1.36,0.169991067112,0.3006650492809041,0.4368097355321041,0.1306739821689041,6.080610160856897,1.492454200839924,6.693040564151982,0.14940892564674027,5.007582504481474,1.492454200839924,1.0
1007.0,118.7191,31.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1008.0,118.8191,31.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1009.0,118.9191,31.1422,,,,,,,,,,,,,,,,,,,1.0
1010.0,119.0191,31.1422,,,,,,,,,,,,,,,,,,,1.0
1011.0,119.1191,31.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1012.0,119.2191,31.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1013.0,119.3191,31.1422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
1014.0,119.4191,31.1422,75.0,15.0,10.0,0.53,0.9137200000000001,4.0,0.1,1.52,0.09494279823999997,0.16301694628562297,0.4024914106296229,0.06807414804562299,30.543903188920492,1.5833977618314992,7.060408883385298,0.14163485663744219,1.0,1.5833977618314992,1.0
1015.0,119.5191,31.1422,75.0,15.0,10.0,0.53,0.9137200000000001,4.0,0.1,1.52,0.09494279823999997,0.16301694628562297,0.4024914106296229,0.06807414804562299,30.543903188920492,1.5833977618314992,7.060408883385298,0.14163485663744219,1.0,1.5833977618314992,1.0
1016.0,119.6191,31.1422,42.0,21.0,37.0,1.39,2.3963599999999996,19.0,0.1,1.41,0.141943900648,0.27884867297507016,0.45453097847427015,0.13690477232707016,10.53008618039661,1.4454929070431841,5.652401984906904,0.176915938156948,3.9098272680439505,1.4454929070431841,1.0
1017.0,119.7191,31.1422,41.0,22.0,37.0,0.74,1.27576,4.0,0.1,1.4,0.14080246561600002,0.2735558826256133,0.42803960219041337,0.1327534170096133,9.268712637826177,1.5156950541954046,5.746780835162894,0.1740104640638614,4.99013470914322,1.5156950541954046,1.0
1018.0,119.8191,31.1422,75.0,15.0,10.0,0.53,0.9137200000000001,4.0,0.1,1.52,0.09494279823999997,0.16301694628562297,0.4024914106296229,0.06807414804562299,30.543903188920492,1.5833977618314992,7.060408883385298,0.14163485663744219,1.0,1.5833977618314992,1.0
1019.0,119.9191,31.1422,,,,,,,,,,,,,,,,,,,1.0
1020.0,120.0191,31.1422,,,,,,,,,,,,,,,,,,,1.0
1021.0,120.1191,31.1422,,,,,,,,,,,,,,,,,,,1.0
1022.0,120.2191,31.1422,,,,,,,,,,,,,,,,,,,1.0
1023.0,120.3191,31.1422,,,,,,,,,,,,,,,,,,,1.0
1024.0,120.4191,31.1422,,,,,,,,,,,,,,,,,,,1.0
1025.0,120.5191,31.1422,,,,,,,,,,,,,,,,,,,1.0
1026.0,120.6191,31.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1027.0,120.7191,31.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1028.0,120.8191,31.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1029.0,120.9191,31.1422,,,,,,,,,,,,,,,,,,,1.0
1030.0,121.0191,31.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
