grid_id,lon_center,lat_center,MU_GLOBAL,T_SAND,T_CLAY,T_SILT,T_OC,T_GRAVEL,T_REF_BULK_DENSITY,T_ECE,S_SAND,S_CLAY,S_SILT,S_OC,S_GRAVEL,S_REF_BULK_DENSITY,S_ECE
746,118.6191,30.7422,11823.0000,40.0000,27.0000,33.0000,0.8300,5.0000,1.3600,0.1000,36.0000,36.0000,28.0000,0.3400,5.0000,1.3100,0.1000
747,118.7191,30.7422,11818.0000,28.0000,50.0000,22.0000,3.0700,10.0000,1.2500,0.1000,24.0000,57.0000,19.0000,0.9400,5.0000,1.2200,0.1000
748,118.8191,30.7422,11818.0000,28.0000,50.0000,22.0000,3.0700,10.0000,1.2500,0.1000,24.0000,57.0000,19.0000,0.9400,5.0000,1.2200,0.1000
749,118.9191,30.7422,11614.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
750,119.0191,30.7422,11834.0000,51.0000,23.0000,26.0000,1.0200,1.0000,1.4100,0.1000,47.0000,27.0000,26.0000,0.3500,5.0000,1.3800,0.1000
751,119.1191,30.7422,11818.0000,28.0000,50.0000,22.0000,3.0700,10.0000,1.2500,0.1000,24.0000,57.0000,19.0000,0.9400,5.0000,1.2200,0.1000
752,119.2191,30.7422,11818.0000,28.0000,50.0000,22.0000,3.0700,10.0000,1.2500,0.1000,24.0000,57.0000,19.0000,0.9400,5.0000,1.2200,0.1000
753,119.3191,30.7422,11818.0000,28.0000,50.0000,22.0000,3.0700,10.0000,1.2500,0.1000,24.0000,57.0000,19.0000,0.9400,5.0000,1.2200,0.1000
754,119.4191,30.7422,11818.0000,28.0000,50.0000,22.0000,3.0700,10.0000,1.2500,0.1000,24.0000,57.0000,19.0000,0.9400,5.0000,1.2200,0.1000
755,119.5191,30.7422,11817.0000,75.0000,15.0000,10.0000,0.5300,4.0000,1.5200,0.1000,67.0000,23.0000,10.0000,0.3000,8.0000,1.4400,0.1000
756,119.6191,30.7422,11817.0000,75.0000,15.0000,10.0000,0.5300,4.0000,1.5200,0.1000,67.0000,23.0000,10.0000,0.3000,8.0000,1.4400,0.1000
757,119.7191,30.7422,11651.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
758,119.8191,30.7422,11817.0000,75.0000,15.0000,10.0000,0.5300,4.0000,1.5200,0.1000,67.0000,23.0000,10.0000,0.3000,8.0000,1.4400,0.1000
759,119.9191,30.7422,11815.0000,50.0000,23.0000,27.0000,1.8000,25.0000,1.4100,0.1000,43.0000,34.0000,23.0000,0.8100,21.0000,1.3400,0.1000
760,120.0191,30.7422,11672.0000,14.0000,39.0000,47.0000,0.8000,4.0000,1.2600,0.2000,12.0000,39.0000,49.0000,0.8600,6.0000,1.2600,0.2000
761,120.1191,30.7422,11672.0000,14.0000,39.0000,47.0000,0.8000,4.0000,1.2600,0.2000,12.0000,39.0000,49.0000,0.8600,6.0000,1.2600,0.2000
762,120.2191,30.7422,11674.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
763,120.3191,30.7422,11671.0000,24.0000,44.0000,32.0000,1.3100,2.0000,1.2600,0.1000,20.0000,54.0000,26.0000,0.5000,5.0000,1.2200,0.1000
764,120.4191,30.7422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
765,120.5191,30.7422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
766,120.6191,30.7422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
767,120.7191,30.7422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
768,120.8191,30.7422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
769,120.9191,30.7422,11671.0000,24.0000,44.0000,32.0000,1.3100,2.0000,1.2600,0.1000,20.0000,54.0000,26.0000,0.5000,5.0000,1.2200,0.1000
770,121.0191,30.7422,11674.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
771,121.1191,30.7422,11674.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
772,121.2191,30.7422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
773,121.3191,30.7422,11619.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
774,121.4191,30.7422,0.0000,,,,,,,,,,,,,,
783,115.8191,30.8422,11389.0000,42.0000,21.0000,37.0000,1.3900,19.0000,1.4100,0.1000,46.0000,20.0000,34.0000,0.6000,26.0000,1.4200,0.1000
784,115.9191,30.8422,11389.0000,42.0000,21.0000,37.0000,1.3900,19.0000,1.4100,0.1000,46.0000,20.0000,34.0000,0.6000,26.0000,1.4200,0.1000
785,116.0191,30.8422,11870.0000,42.0000,20.0000,38.0000,1.4500,10.0000,1.4100,0.1000,45.0000,20.0000,35.0000,0.5000,19.0000,1.4200,0.1000
786,116.1191,30.8422,11870.0000,42.0000,20.0000,38.0000,1.4500,10.0000,1.4100,0.1000,45.0000,20.0000,35.0000,0.5000,19.0000,1.4200,0.1000
787,116.2191,30.8422,11389.0000,42.0000,21.0000,37.0000,1.3900,19.0000,1.4100,0.1000,46.0000,20.0000,34.0000,0.6000,26.0000,1.4200,0.1000
788,116.3191,30.8422,11389.0000,42.0000,21.0000,37.0000,1.3900,19.0000,1.4100,0.1000,46.0000,20.0000,34.0000,0.6000,26.0000,1.4200,0.1000
789,116.4191,30.8422,11389.0000,42.0000,21.0000,37.0000,1.3900,19.0000,1.4100,0.1000,46.0000,20.0000,34.0000,0.6000,26.0000,1.4200,0.1000
790,116.5191,30.8422,11865.0000,41.0000,22.0000,37.0000,0.7400,4.0000,1.4000,0.1000,37.0000,29.0000,34.0000,0.3600,3.0000,1.3500,0.1000
791,116.6191,30.8422,11870.0000,42.0000,20.0000,38.0000,1.4500,10.0000,1.4100,0.1000,45.0000,20.0000,35.0000,0.5000,19.0000,1.4200,0.1000
792,116.7191,30.8422,11375.0000,42.0000,20.0000,38.0000,1.4500,10.0000,1.4100,0.1000,45.0000,20.0000,35.0000,0.5000,19.0000,1.4200,0.1000
793,116.8191,30.8422,11615.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
794,116.9191,30.8422,11615.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
795,117.0191,30.8422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
796,117.1191,30.8422,11927.0000,,,,,,,,,,,,,,
797,117.2191,30.8422,11815.0000,50.0000,23.0000,27.0000,1.8000,25.0000,1.4100,0.1000,43.0000,34.0000,23.0000,0.8100,21.0000,1.3400,0.1000
798,117.3191,30.8422,11605.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
799,117.4191,30.8422,11663.0000,37.0000,23.0000,40.0000,1.0700,4.0000,1.3800,0.1000,36.0000,28.0000,36.0000,0.3700,5.0000,1.3500,0.1000
800,117.5191,30.8422,11663.0000,37.0000,23.0000,40.0000,1.0700,4.0000,1.3800,0.1000,36.0000,28.0000,36.0000,0.3700,5.0000,1.3500,0.1000
801,117.6191,30.8422,11605.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
802,117.7191,30.8422,11928.0000,,,,,,,,,,,,,,
803,117.8191,30.8422,11368.0000,31.0000,47.0000,22.0000,1.2000,19.0000,1.2600,0.1000,27.0000,53.0000,20.0000,0.5900,28.0000,1.2400,0.1000
804,117.9191,30.8422,11814.0000,50.0000,23.0000,27.0000,1.8000,25.0000,1.4100,0.1000,43.0000,34.0000,23.0000,0.8100,21.0000,1.3400,0.1000
805,118.0191,30.8422,11814.0000,50.0000,23.0000,27.0000,1.8000,25.0000,1.4100,0.1000,43.0000,34.0000,23.0000,0.8100,21.0000,1.3400,0.1000
806,118.1191,30.8422,11375.0000,42.0000,20.0000,38.0000,1.4500,10.0000,1.4100,0.1000,45.0000,20.0000,35.0000,0.5000,19.0000,1.4200,0.1000
807,118.2191,30.8422,11818.0000,28.0000,50.0000,22.0000,3.0700,10.0000,1.2500,0.1000,24.0000,57.0000,19.0000,0.9400,5.0000,1.2200,0.1000
808,118.3191,30.8422,11818.0000,28.0000,50.0000,22.0000,3.0700,10.0000,1.2500,0.1000,24.0000,57.0000,19.0000,0.9400,5.0000,1.2200,0.1000
809,118.4191,30.8422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
810,118.5191,30.8422,11823.0000,40.0000,27.0000,33.0000,0.8300,5.0000,1.3600,0.1000,36.0000,36.0000,28.0000,0.3400,5.0000,1.3100,0.1000
811,118.6191,30.8422,11823.0000,40.0000,27.0000,33.0000,0.8300,5.0000,1.3600,0.1000,36.0000,36.0000,28.0000,0.3400,5.0000,1.3100,0.1000
812,118.7191,30.8422,11823.0000,40.0000,27.0000,33.0000,0.8300,5.0000,1.3600,0.1000,36.0000,36.0000,28.0000,0.3400,5.0000,1.3100,0.1000
813,118.8191,30.8422,11823.0000,40.0000,27.0000,33.0000,0.8300,5.0000,1.3600,0.1000,36.0000,36.0000,28.0000,0.3400,5.0000,1.3100,0.1000
814,118.9191,30.8422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
815,119.0191,30.8422,11815.0000,50.0000,23.0000,27.0000,1.8000,25.0000,1.4100,0.1000,43.0000,34.0000,23.0000,0.8100,21.0000,1.3400,0.1000
816,119.1191,30.8422,11818.0000,28.0000,50.0000,22.0000,3.0700,10.0000,1.2500,0.1000,24.0000,57.0000,19.0000,0.9400,5.0000,1.2200,0.1000
817,119.2191,30.8422,11818.0000,28.0000,50.0000,22.0000,3.0700,10.0000,1.2500,0.1000,24.0000,57.0000,19.0000,0.9400,5.0000,1.2200,0.1000
818,119.3191,30.8422,11818.0000,28.0000,50.0000,22.0000,3.0700,10.0000,1.2500,0.1000,24.0000,57.0000,19.0000,0.9400,5.0000,1.2200,0.1000
819,119.4191,30.8422,11818.0000,28.0000,50.0000,22.0000,3.0700,10.0000,1.2500,0.1000,24.0000,57.0000,19.0000,0.9400,5.0000,1.2200,0.1000
820,119.5191,30.8422,11823.0000,40.0000,27.0000,33.0000,0.8300,5.0000,1.3600,0.1000,36.0000,36.0000,28.0000,0.3400,5.0000,1.3100,0.1000
821,119.6191,30.8422,11375.0000,42.0000,20.0000,38.0000,1.4500,10.0000,1.4100,0.1000,45.0000,20.0000,35.0000,0.5000,19.0000,1.4200,0.1000
822,119.7191,30.8422,11605.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
823,119.8191,30.8422,11605.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
824,119.9191,30.8422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
825,120.0191,30.8422,11672.0000,14.0000,39.0000,47.0000,0.8000,4.0000,1.2600,0.2000,12.0000,39.0000,49.0000,0.8600,6.0000,1.2600,0.2000
826,120.1191,30.8422,11672.0000,14.0000,39.0000,47.0000,0.8000,4.0000,1.2600,0.2000,12.0000,39.0000,49.0000,0.8600,6.0000,1.2600,0.2000
827,120.2191,30.8422,11679.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
828,120.3191,30.8422,11679.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
829,120.4191,30.8422,11679.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
830,120.5191,30.8422,11672.0000,14.0000,39.0000,47.0000,0.8000,4.0000,1.2600,0.2000,12.0000,39.0000,49.0000,0.8600,6.0000,1.2600,0.2000
831,120.6191,30.8422,11671.0000,24.0000,44.0000,32.0000,1.3100,2.0000,1.2600,0.1000,20.0000,54.0000,26.0000,0.5000,5.0000,1.2200,0.1000
832,120.7191,30.8422,11672.0000,14.0000,39.0000,47.0000,0.8000,4.0000,1.2600,0.2000,12.0000,39.0000,49.0000,0.8600,6.0000,1.2600,0.2000
833,120.8191,30.8422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
834,120.9191,30.8422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
835,121.0191,30.8422,11672.0000,14.0000,39.0000,47.0000,0.8000,4.0000,1.2600,0.2000,12.0000,39.0000,49.0000,0.8600,6.0000,1.2600,0.2000
836,121.1191,30.8422,11671.0000,24.0000,44.0000,32.0000,1.3100,2.0000,1.2600,0.1000,20.0000,54.0000,26.0000,0.5000,5.0000,1.2200,0.1000
837,121.2191,30.8422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
838,121.3191,30.8422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
839,121.4191,30.8422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
840,121.5191,30.8422,0.0000,,,,,,,,,,,,,,
841,121.6191,30.8422,0.0000,,,,,,,,,,,,,,
842,121.7191,30.8422,0.0000,,,,,,,,,,,,,,
843,121.8191,30.8422,0.0000,,,,,,,,,,,,,,
844,121.9191,30.8422,0.0000,,,,,,,,,,,,,,
848,115.8191,30.9422,11858.0000,41.0000,22.0000,37.0000,0.7400,4.0000,1.4000,0.1000,37.0000,29.0000,34.0000,0.3600,3.0000,1.3500,0.1000
849,115.9191,30.9422,11870.0000,42.0000,20.0000,38.0000,1.4500,10.0000,1.4100,0.1000,45.0000,20.0000,35.0000,0.5000,19.0000,1.4200,0.1000
850,116.0191,30.9422,11880.0000,41.0000,22.0000,37.0000,0.7400,4.0000,1.4000,0.1000,37.0000,29.0000,34.0000,0.3600,3.0000,1.3500,0.1000
851,116.1191,30.9422,11880.0000,41.0000,22.0000,37.0000,0.7400,4.0000,1.4000,0.1000,37.0000,29.0000,34.0000,0.3600,3.0000,1.3500,0.1000
852,116.2191,30.9422,11389.0000,42.0000,21.0000,37.0000,1.3900,19.0000,1.4100,0.1000,46.0000,20.0000,34.0000,0.6000,26.0000,1.4200,0.1000
853,116.3191,30.9422,11389.0000,42.0000,21.0000,37.0000,1.3900,19.0000,1.4100,0.1000,46.0000,20.0000,34.0000,0.6000,26.0000,1.4200,0.1000
854,116.4191,30.9422,11389.0000,42.0000,21.0000,37.0000,1.3900,19.0000,1.4100,0.1000,46.0000,20.0000,34.0000,0.6000,26.0000,1.4200,0.1000
855,116.5191,30.9422,11389.0000,42.0000,21.0000,37.0000,1.3900,19.0000,1.4100,0.1000,46.0000,20.0000,34.0000,0.6000,26.0000,1.4200,0.1000
856,116.6191,30.9422,11389.0000,42.0000,21.0000,37.0000,1.3900,19.0000,1.4100,0.1000,46.0000,20.0000,34.0000,0.6000,26.0000,1.4200,0.1000
857,116.7191,30.9422,11389.0000,42.0000,21.0000,37.0000,1.3900,19.0000,1.4100,0.1000,46.0000,20.0000,34.0000,0.6000,26.0000,1.4200,0.1000
858,116.8191,30.9422,11615.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
859,116.9191,30.9422,11876.0000,42.0000,20.0000,38.0000,1.0600,4.0000,1.4100,0.1000,33.0000,36.0000,31.0000,0.4300,4.0000,1.3000,0.1000
860,117.0191,30.9422,11876.0000,42.0000,20.0000,38.0000,1.0600,4.0000,1.4100,0.1000,33.0000,36.0000,31.0000,0.4300,4.0000,1.3000,0.1000
861,117.1191,30.9422,11815.0000,50.0000,23.0000,27.0000,1.8000,25.0000,1.4100,0.1000,43.0000,34.0000,23.0000,0.8100,21.0000,1.3400,0.1000
862,117.2191,30.9422,11815.0000,50.0000,23.0000,27.0000,1.8000,25.0000,1.4100,0.1000,43.0000,34.0000,23.0000,0.8100,21.0000,1.3400,0.1000
863,117.3191,30.9422,11815.0000,50.0000,23.0000,27.0000,1.8000,25.0000,1.4100,0.1000,43.0000,34.0000,23.0000,0.8100,21.0000,1.3400,0.1000
864,117.4191,30.9422,11861.0000,41.0000,22.0000,37.0000,0.7400,4.0000,1.4000,0.1000,37.0000,29.0000,34.0000,0.3600,3.0000,1.3500,0.1000
865,117.5191,30.9422,11861.0000,41.0000,22.0000,37.0000,0.7400,4.0000,1.4000,0.1000,37.0000,29.0000,34.0000,0.3600,3.0000,1.3500,0.1000
866,117.6191,30.9422,11605.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
867,117.7191,30.9422,11928.0000,,,,,,,,,,,,,,
868,117.8191,30.9422,11823.0000,40.0000,27.0000,33.0000,0.8300,5.0000,1.3600,0.1000,36.0000,36.0000,28.0000,0.3400,5.0000,1.3100,0.1000
869,117.9191,30.9422,11823.0000,40.0000,27.0000,33.0000,0.8300,5.0000,1.3600,0.1000,36.0000,36.0000,28.0000,0.3400,5.0000,1.3100,0.1000
870,118.0191,30.9422,11814.0000,50.0000,23.0000,27.0000,1.8000,25.0000,1.4100,0.1000,43.0000,34.0000,23.0000,0.8100,21.0000,1.3400,0.1000
871,118.1191,30.9422,11368.0000,31.0000,47.0000,22.0000,1.2000,19.0000,1.2600,0.1000,27.0000,53.0000,20.0000,0.5900,28.0000,1.2400,0.1000
872,118.2191,30.9422,11818.0000,28.0000,50.0000,22.0000,3.0700,10.0000,1.2500,0.1000,24.0000,57.0000,19.0000,0.9400,5.0000,1.2200,0.1000
873,118.3191,30.9422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
874,118.4191,30.9422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
875,118.5191,30.9422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
876,118.6191,30.9422,11823.0000,40.0000,27.0000,33.0000,0.8300,5.0000,1.3600,0.1000,36.0000,36.0000,28.0000,0.3400,5.0000,1.3100,0.1000
877,118.7191,30.9422,11823.0000,40.0000,27.0000,33.0000,0.8300,5.0000,1.3600,0.1000,36.0000,36.0000,28.0000,0.3400,5.0000,1.3100,0.1000
878,118.8191,30.9422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
879,118.9191,30.9422,11614.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
880,119.0191,30.9422,11818.0000,28.0000,50.0000,22.0000,3.0700,10.0000,1.2500,0.1000,24.0000,57.0000,19.0000,0.9400,5.0000,1.2200,0.1000
881,119.1191,30.9422,11815.0000,50.0000,23.0000,27.0000,1.8000,25.0000,1.4100,0.1000,43.0000,34.0000,23.0000,0.8100,21.0000,1.3400,0.1000
882,119.2191,30.9422,11823.0000,40.0000,27.0000,33.0000,0.8300,5.0000,1.3600,0.1000,36.0000,36.0000,28.0000,0.3400,5.0000,1.3100,0.1000
883,119.3191,30.9422,11823.0000,40.0000,27.0000,33.0000,0.8300,5.0000,1.3600,0.1000,36.0000,36.0000,28.0000,0.3400,5.0000,1.3100,0.1000
884,119.4191,30.9422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
885,119.5191,30.9422,11823.0000,40.0000,27.0000,33.0000,0.8300,5.0000,1.3600,0.1000,36.0000,36.0000,28.0000,0.3400,5.0000,1.3100,0.1000
886,119.6191,30.9422,11823.0000,40.0000,27.0000,33.0000,0.8300,5.0000,1.3600,0.1000,36.0000,36.0000,28.0000,0.3400,5.0000,1.3100,0.1000
887,119.7191,30.9422,11614.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
888,119.8191,30.9422,11672.0000,14.0000,39.0000,47.0000,0.8000,4.0000,1.2600,0.2000,12.0000,39.0000,49.0000,0.8600,6.0000,1.2600,0.2000
889,119.9191,30.9422,11672.0000,14.0000,39.0000,47.0000,0.8000,4.0000,1.2600,0.2000,12.0000,39.0000,49.0000,0.8600,6.0000,1.2600,0.2000
890,120.0191,30.9422,11815.0000,50.0000,23.0000,27.0000,1.8000,25.0000,1.4100,0.1000,43.0000,34.0000,23.0000,0.8100,21.0000,1.3400,0.1000
891,120.1191,30.9422,11927.0000,,,,,,,,,,,,,,
892,120.2191,30.9422,11927.0000,,,,,,,,,,,,,,
893,120.3191,30.9422,11927.0000,,,,,,,,,,,,,,
894,120.4191,30.9422,11679.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
895,120.5191,30.9422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
896,120.6191,30.9422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
897,120.7191,30.9422,11671.0000,24.0000,44.0000,32.0000,1.3100,2.0000,1.2600,0.1000,20.0000,54.0000,26.0000,0.5000,5.0000,1.2200,0.1000
898,120.8191,30.9422,11671.0000,24.0000,44.0000,32.0000,1.3100,2.0000,1.2600,0.1000,20.0000,54.0000,26.0000,0.5000,5.0000,1.2200,0.1000
899,120.9191,30.9422,11671.0000,24.0000,44.0000,32.0000,1.3100,2.0000,1.2600,0.1000,20.0000,54.0000,26.0000,0.5000,5.0000,1.2200,0.1000
900,121.0191,30.9422,11671.0000,24.0000,44.0000,32.0000,1.3100,2.0000,1.2600,0.1000,20.0000,54.0000,26.0000,0.5000,5.0000,1.2200,0.1000
901,121.1191,30.9422,11671.0000,24.0000,44.0000,32.0000,1.3100,2.0000,1.2600,0.1000,20.0000,54.0000,26.0000,0.5000,5.0000,1.2200,0.1000
902,121.2191,30.9422,11671.0000,24.0000,44.0000,32.0000,1.3100,2.0000,1.2600,0.1000,20.0000,54.0000,26.0000,0.5000,5.0000,1.2200,0.1000
903,121.3191,30.9422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
904,121.4191,30.9422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
905,121.5191,30.9422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
906,121.6191,30.9422,11624.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
907,121.7191,30.9422,11660.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
908,121.8191,30.9422,11660.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
909,121.9191,30.9422,0.0000,,,,,,,,,,,,,,
916,116.1191,31.0422,11880.0000,41.0000,22.0000,37.0000,0.7400,4.0000,1.4000,0.1000,37.0000,29.0000,34.0000,0.3600,3.0000,1.3500,0.1000
918,116.3191,31.0422,11389.0000,42.0000,21.0000,37.0000,1.3900,19.0000,1.4100,0.1000,46.0000,20.0000,34.0000,0.6000,26.0000,1.4200,0.1000
919,116.4191,31.0422,11865.0000,41.0000,22.0000,37.0000,0.7400,4.0000,1.4000,0.1000,37.0000,29.0000,34.0000,0.3600,3.0000,1.3500,0.1000
920,116.5191,31.0422,11879.0000,41.0000,22.0000,37.0000,0.7400,4.0000,1.4000,0.1000,37.0000,29.0000,34.0000,0.3600,3.0000,1.3500,0.1000
921,116.6191,31.0422,11389.0000,42.0000,21.0000,37.0000,1.3900,19.0000,1.4100,0.1000,46.0000,20.0000,34.0000,0.6000,26.0000,1.4200,0.1000
922,116.7191,31.0422,11389.0000,42.0000,21.0000,37.0000,1.3900,19.0000,1.4100,0.1000,46.0000,20.0000,34.0000,0.6000,26.0000,1.4200,0.1000
923,116.8191,31.0422,11389.0000,42.0000,21.0000,37.0000,1.3900,19.0000,1.4100,0.1000,46.0000,20.0000,34.0000,0.6000,26.0000,1.4200,0.1000
924,116.9191,31.0422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
925,117.0191,31.0422,11876.0000,42.0000,20.0000,38.0000,1.0600,4.0000,1.4100,0.1000,33.0000,36.0000,31.0000,0.4300,4.0000,1.3000,0.1000
926,117.1191,31.0422,11615.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
927,117.2191,31.0422,11614.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
928,117.3191,31.0422,11876.0000,42.0000,20.0000,38.0000,1.0600,4.0000,1.4100,0.1000,33.0000,36.0000,31.0000,0.4300,4.0000,1.3000,0.1000
